road,id,model_type,name,lat,lon,length,condition
Z7710,751000052,bridge,Z7710_LRP014b_LRP014d,22.8151667,90.0591111,80.00000000000007,0
Z7710,751000053,link,Z7710_LRP014d_LRP014e,22.81575,90.0592778,15.000000000000568,
Z7710,751000054,bridge,Z7710_LRP014e_LRP014f,22.8158333,90.0593056,95.00000000000064,0
Z7710,751000055,link,Z7710_LRP014f_LRP014g,22.8165556,90.0596389,22.999999999999687,
Z7710,751000056,bridge,Z7710_LRP014g_LRP014h,22.816666,90.0596944,67.00000000000017,0
Z7710,751000057,link,Z7710_LRP014h_LRP014i,22.8173049,90.0599167,19.999999999999574,
Z7710,751000058,bridge,Z7710_LRP014i_LRP014j,22.817416,90.0599722,230.00000000000043,0
Z7710,751000059,link,Z7710_LRP014j_LRP014k,22.819307152,90.060508928,19.999999999999574,
Z7710,751000060,bridge,Z7710_LRP014k_LRP014l,22.8194716,90.0605556,80.00000000000007,0
Z7710,751000061,link,Z7710_LRP014l_LRP014p,22.820166,90.0609167,300.00000000000074,
Z7710,751000062,bridge,Z7710_LRP014p_LRP014q,22.8225827,90.0615833,21.999999999998465,0
Z7710,751000063,link,Z7710_LRP014q_LRP015a,22.8227216,90.0616389,184.00000000000105,
Z7710,751000064,bridge,Z7710_LRP015a_LRP015b,22.8241938,90.0621944,19.999999999999574,0
Z7710,751000065,link,Z7710_LRP015b_LRP015c,22.8243327,90.0621944,385.9999999999992,
Z7710,751000066,bridge,Z7710_LRP015c_LRP015d,22.827666,90.0625278,18.000000000000682,0
Z7710,751000067,link,Z7710_LRP015d_LRP015f,22.8277493,90.0625278,157.00000000000003,
Z7710,751000068,bridge,Z7710_LRP015f_LRP015g,22.8289438,90.0626389,22.999999999999687,0
Z7710,751000069,link,Z7710_LRP015g_LRP015h,22.8293049,90.0626389,182.99999999999983,
Z7710,751000070,bridge,Z7710_LRP015h_LRP015i,22.8309438,90.0626944,12.000000000000455,0
Z7710,751000071,link,Z7710_LRP015i_LRP016a,22.8309993,90.0626944,207.9999999999984,
Z7710,751000072,bridge,Z7710_LRP016a_LRP016b,22.8328049,90.0628611,13.000000000001677,0
Z7710,751000073,link,Z7710_LRP016b_LRP016c,22.8328882,90.0628056,170.0000000000017,
Z7710,751000074,bridge,Z7710_LRP016c_LRP016d,22.833306647916668,90.05990338125,21.999999999998465,0
Z7710,751000075,link,Z7710_LRP016d_LRP016e,22.8333608,90.0595278,132.00000000000145,
Z7710,751000076,bridge,Z7710_LRP016e_LRP016f,22.8334997,90.0583056,22.999999999999687,0
Z7710,751000077,link,Z7710_LRP016f_LRP016i,22.833583,90.0581389,328.99999999999704,
Z7710,751000078,bridge,Z7710_LRP016i_LRP016j,22.8341108,90.0553333,14.000000000002899,0
Z7710,751000079,link,Z7710_LRP016j_LRP016k,22.8341386,90.05525,64.00000000000006,
Z7710,751000080,bridge,Z7710_LRP016k_LRP016l,22.8342774,90.0546389,13.999999999999346,0
Z7710,751000081,link,Z7710_LRP016l_LRP017a,22.8343052,90.0545556,73.99999999999807,
Z7710,751000082,bridge,Z7710_LRP017a_LRP017b,22.8344719,90.0538889,21.000000000000796,0
Z7710,751000083,link,Z7710_LRP017b_LRP023f,22.8344719,90.0537778,6797.000000000001,
Z7710,751000084,bridge,Z7710_LRP023f_LRP023g,22.8079722,90.0361386,85.00000000000085,0
Z7710,751000085,link,Z7710_LRP023g_LRP024a,22.8080278,90.0358886,452.99999999999943,
Z7710,751000086,bridge,Z7710_LRP024a_LRP024b,22.8078611,90.0315549,24.99999999999858,0
Z7710,751000087,link,Z7710_LRP024b_LRP024d,22.8079722,90.0313327,332.00000000000074,
Z7710,751000088,bridge,Z7710_LRP024d_LRP024e,22.8089167,90.028416,77.9999999999994,0
Z7710,751000089,link,Z7710_LRP024e_LRP026b,22.8084167,90.0278882,1631.0000000000005,
Z7710,751000090,bridge,Z7710_LRP026b_LRP026c,22.8014444,90.0185549,19.000000000001904,0
Z7710,751000091,link,Z7710_LRP026c_LRP034d,22.8014722,90.0186938,8420.999999999998,
Z7710,751000092,bridge,Z7710_LRP034d_LRP034e,22.7381941,89.996083,14.000000000002899,0
Z7710,751000093,link,Z7710_LRP034e_LRP036b,22.738083,89.9961108,1581.9999999999934,
Z7710,751000094,bridge,Z7710_LRP036b_LRP036c,22.7301104,89.9849719,35.000000000003695,0
Z7710,751000095,link,Z7710_LRP036c_LRP038a,22.7297771,89.9849441,1618.9999999999995,
Z7710,751000096,bridge,Z7710_LRP038a_LRP038b,22.7179993,89.977166,67.00000000000017,0
Z7710,751000097,link,Z7710_LRP038b_LRP038d,22.7178882,89.9765549,557.9999999999998,
Z7710,751000098,bridge,Z7710_LRP038d_LRP038e,22.7130556,89.975416,14.000000000002899,0
Z7710,751000099,link,Z7710_LRP038e_LRPE,22.7129722,89.975416,1220.9999999999966,
Z7710,751000100,sourcesink,Z7710_end,22.7085,89.9673049,0.0,
Z7711,752000000,sourcesink,Z7711_start,22.5013056,89.9790549,0.0,
Z7711,752000001,link,Z7711_LRPS_LRP002b,22.5013056,89.9790549,1613.0,
Z7711,752000002,bridge,Z7711_LRP002b_LRP002c,22.492583,89.9673049,391.9999999999999,0
Z7711,752000003,link,Z7711_LRP002c_LRP004a,22.4914441,89.9637222,1790.0,
Z7711,752000004,bridge,Z7711_LRP004a_LRP004b,22.4808327,89.9555556,1.95,0
Z7711,752000005,link,Z7711_LRP004b_LRP004c,22.480666,89.9557778,163.00000000000026,
Z7711,752000006,bridge,Z7711_LRP004c_LRP004d,22.4794993,89.9550556,12.9999999999999,0
Z7711,752000007,link,Z7711_LRP004d_LRP006b,22.479376658490565,89.95496700377358,1130.0,
Z7711,752000008,bridge,Z7711_LRP006b_LRP006c,22.469916,89.9520833,14.000000000000234,0
Z7711,752000009,link,Z7711_LRP006c_LRP006d,22.4698327,89.9520278,716.0000000000002,
Z7711,752000010,bridge,Z7711_LRP006d_LRP006e,22.466,89.9469441,12.9999999999999,0
Z7711,752000011,link,Z7711_LRP006e_LRP008b,22.4659722,89.9468886,1836.9999999999998,
Z7711,752000012,bridge,Z7711_LRP008b_LRP008c,22.4503889,89.9421108,24.00000000000002,0
Z7711,752000013,link,Z7711_LRP008c_LRP011a,22.4502222,89.9418886,2541.0000000000005,
Z7711,752000014,bridge,Z7711_LRP011a_LRP011b,22.4292771,89.9339719,29.99999999999936,0
Z7711,752000015,link,Z7711_LRP011b_LRP013b,22.4290271,89.9339163,2679.0,
Z7711,752000016,bridge,Z7711_LRP013b_LRP013c,22.4180827,89.9147778,9.999999999999787,0
Z7711,752000017,link,Z7711_LRP013c_LRP015a,22.4179438,89.9146111,1070.9999999999995,
Z7711,752000018,bridge,Z7711_LRP015a_LRP015b,22.4136944,89.9072222,31.000000000000583,0
Z7711,752000019,link,Z7711_LRP015b_LRPE,22.4134722,89.9071111,3248.999999999999,
Z7711,752000020,sourcesink,Z7711_end,22.3997219,89.880916,0.0,
Z7715,753000000,sourcesink,Z7715_start,22.5792771,89.9800271,0.0,
Z7715,753000001,link,Z7715_LRPS_LRPSa,22.5792771,89.9800271,14.0,
Z7715,753000002,bridge,Z7715_LRPSa_LRPsb,22.579416,89.9799993,22.925,1
Z7715,753000003,link,Z7715_LRPsb_LRPE,22.5796104,89.9799993,2529.0,
Z7715,753000004,sourcesink,Z7715_end,22.5957219,89.9682771,0.0,
Z7716,754000000,sourcesink,Z7716_start,22.6583056,89.9543889,0.0,
Z7716,754000001,link,Z7716_LRPS_LRP008a,22.6583056,89.9543889,8385.0,
Z7716,754000002,bridge,Z7716_LRP008a_LRP008b,22.6564722,89.8909163,115.00000000000021,0
Z7716,754000003,link,Z7716_LRP008b_LRPE,22.6556389,89.890333,2240.0000000000005,
Z7716,754000004,sourcesink,Z7716_end,22.6436941,89.8794993,0.0,
Z7717,755000000,sourcesink,Z7717_start,22.6551944,89.7779993,0.0,
Z7717,755000001,link,Z7717_LRPS_LRP004a,22.6551944,89.7779993,4734.0,
Z7717,755000002,bridge,Z7717_LRP004a_LRP004b,22.6233049,89.7660278,3.0,0
Z7717,755000003,link,Z7717_LRP004b_LRP007a,22.6223882,89.7644444,2716.0,
Z7717,755000004,bridge,Z7717_LRP007a_LRP007b,22.6015278,89.7593333,46.99999999999971,0
Z7717,755000005,link,Z7717_LRP007b_LRP010b,22.6014722,89.7588889,3164.0,
Z7717,755000006,bridge,Z7717_LRP010b_LRP010c,22.5978886,89.7306938,47.0000000000006,0
Z7717,755000007,link,Z7717_LRP010c_LRP012b,22.5978608,89.7302771,1868.0000000000005,
Z7717,755000008,bridge,Z7717_LRP012b_LRP012c,22.5933052,89.7142222,157.9999999999995,0
Z7717,755000009,link,Z7717_LRP012c_LRP019a,22.5927219,89.7128333,6793.0,
Z7717,755000010,bridge,Z7717_LRP019a_LRP019b,22.576166,89.6611389,240.14,1
Z7717,755000011,link,Z7717_LRP019b_LRP027a,22.5755827,89.6588889,7358.999999999998,
Z7717,755000012,bridge,Z7717_LRP027a_LRP027b,22.515745227671232,89.6516653838356,36.04,0
Z7717,755000013,link,Z7717_LRP027b_LRP031a,22.5156667,89.6516389,3661.000000000002,
Z7717,755000014,bridge,Z7717_LRP031a_LRP031b,22.4875274,89.6411108,61.99999999999761,0
Z7717,755000015,link,Z7717_LRP031b_LRP033b,22.4870552,89.6408052,2797.000000000004,
Z7717,755000016,bridge,Z7717_LRP033b_LRP033c,22.486663,89.6132778,36.065,0
Z7717,755000017,link,Z7717_LRP033c_LRPE,22.484163,89.6130833,70.00000000000028,
Z7717,755000018,sourcesink,Z7717_end,22.4817216,89.6125,0.0,
Z7718,756000000,sourcesink,Z7718_start,22.5743604,89.8515556,0.0,
Z7718,756000001,link,Z7718_LRPS_LRP001b,22.5743604,89.8515556,1400.0,
Z7718,756000002,bridge,Z7718_LRP001b_LRP001d,22.5715271,89.8369997,9.93,2
Z7718,756000003,link,Z7718_LRP001d_LRP002a,22.5714716,89.8369441,959.0,
Z7718,756000004,bridge,Z7718_LRP002a_LRP002b,22.5650556,89.8306938,40.99999999999993,0
Z7718,756000005,link,Z7718_LRP002b_LRP002d,22.565,89.8306382,375.0,
Z7718,756000006,bridge,Z7718_LRP002d_LRP002e,22.5627222,89.8281938,24.00000000000002,0
Z7718,756000007,link,Z7718_LRP002e_LRP006a,22.5628611,89.8280271,3381.0,
Z7718,756000008,bridge,Z7718_LRP006a_LRP006b,22.5629167,89.7973052,20.000000000000462,0
Z7718,756000009,link,Z7718_LRP006b_LRP008a,22.56293753125,89.79712464375,1750.0,
Z7718,756000010,sourcesink,Z7718_end,22.5633889,89.7828882,0.0,
Z7719,757000000,sourcesink,Z7719_start,22.6563056,89.7754438,0.0,
Z7719,757000001,link,Z7719_LRPS_LRP002a,22.6563056,89.7754438,2075.0,
Z7719,757000002,sourcesink,Z7719_end,22.6427774,89.7663889,0.0,
Z7801,758000000,sourcesink,Z7801_start,22.7928052,89.8763604,0.0,
Z7801,758000001,link,Z7801_LRPS_LRP007a,22.7928052,89.8763604,7785.0,
Z7801,758000002,bridge,Z7801_LRP007a_LRP007b,22.8003333,89.8133889,17.999999999999794,0
Z7801,758000003,link,Z7801_LRP007b_LRP009a,22.8003056,89.8132778,1537.0,
Z7801,758000004,bridge,Z7801_LRP009a_LRP009b,22.7904441,89.8044722,13.999999999999346,0
Z7801,758000005,link,Z7801_LRP009b_LRP019b,22.7903886,89.8044167,9896.0,
Z7801,758000006,bridge,Z7801_LRP019b_LRP019c,22.7986941,89.7625278,35.00000000000014,0
Z7801,758000007,link,Z7801_LRP019c_LRPE,22.7984997,89.76225,3570.0,
Z7801,758000008,sourcesink,Z7801_end,22.7996386,89.7350274,0.0,
Z8002,759000000,sourcesink,Z8002_start,23.6980552,90.3449441,0.0,
Z8002,759000001,link,Z8002_LRPS_LRP003b,23.6980552,90.3449441,3910.0,
Z8002,759000002,bridge,Z8002_LRP003b_LRP003c,23.7191104,90.3503333,35.05,2
Z8002,759000003,link,Z8002_LRP003c_LRP004a,23.7192493,90.3500278,260.0000000000002,
Z8002,759000004,bridge,Z8002_LRP004a_LRP004b,23.7206104,90.347833,16.15,1
Z8002,759000005,link,Z8002_LRP004b_LRP007a,23.7207216,90.3476108,2904.000000000001,
Z8002,759000006,bridge,Z8002_LRP007a_LRP007b,23.731416,90.3236382,24.05,2
Z8002,759000007,link,Z8002_LRP007b_LRP008a,23.7315271,90.3234438,1010.0000000000007,
Z8002,759000008,bridge,Z8002_LRP008a_LRP008b,23.731416,90.3141389,36.0,0
Z8002,759000009,link,Z8002_LRP008b_LRP008c,23.7316104,90.3138611,330.00000000000006,
Z8002,759000010,bridge,Z8002_LRP008c_LRP008d,23.7315827,90.3105833,19.8,2
Z8002,759000011,link,Z8002_LRP008d_LRP012a,23.7315271,90.3103889,3989.999999999998,
Z8002,759000012,bridge,Z8002_LRP012a_LRP012b,23.731916,90.2732216,36.2,1
Z8002,759000013,link,Z8002_LRP012b_LRP014a,23.7322771,90.2731382,2000.0,
Z8002,759000014,bridge,Z8002_LRP014a_LRP014b,23.7381386,90.2572778,187.25,1
Z8002,759000015,link,Z8002_LRP014b_LRP016a,23.7381386,90.2568611,2080.000000000002,
Z8002,759000016,bridge,Z8002_LRP016a_LRP016b,23.7522778,90.2499163,309.99999999999875,0
Z8002,759000017,link,Z8002_LRP016b_LRPE,23.7554722,90.2494997,5962.0,
Z8002,759000018,sourcesink,Z8002_end,23.7929163,90.2691382,0.0,
Z8003,760000000,sourcesink,Z8003_start,23.5911386,90.3116111,0.0,
Z8003,760000001,link,Z8003_LRPS_LRPSa,23.5911386,90.3116111,525.0,
Z8003,760000002,bridge,Z8003_LRPSa_LRPSb,23.5894441,90.3076389,43.05,0
Z8003,760000003,link,Z8003_LRPSb_LRP002a,23.5894441,90.30725,1583.0000000000002,
Z8003,760000004,bridge,Z8003_LRP002a_LRP002b,23.5932774,90.2938052,18.5,0
Z8003,760000005,link,Z8003_LRP002b_LRP004a,23.5933052,90.2936386,2524.0,
Z8003,760000006,bridge,Z8003_LRP004a_LRP004b,23.6028056,90.2773049,89.81,0
Z8003,760000007,link,Z8003_LRP004b_LRP005a,23.6027778,90.2763327,424.00000000000034,
Z8003,760000008,bridge,Z8003_LRP005a_LRP005b,23.604346986607144,90.27295907648808,24.3,0
Z8003,760000009,link,Z8003_LRP005b_LRP005c,23.60475,90.2718327,240.99999999999966,
Z8003,760000010,bridge,Z8003_LRP005c_LRP005d,23.60475,90.2713882,19.3,1
Z8003,760000011,link,Z8003_LRP005d_LRP008a,23.6047222,90.2693327,2425.9999999999995,
Z8003,760000012,bridge,Z8003_LRP008a_LRP008b,23.611,90.2543889,27.130000000000003,2
Z8003,760000013,link,Z8003_LRP008b_LRP008c,23.6111111,90.251,163.00000000000026,
Z8003,760000014,bridge,Z8003_LRP008c_LRP008d,23.6117778,90.2497219,36.525,0
Z8003,760000015,link,Z8003_LRP008d_LRP009a,23.6121111,90.2496108,1215.9999999999993,
Z8003,760000016,bridge,Z8003_LRP009a_LRP009b,23.6235271,90.2464441,12.0,2
Z8003,760000017,link,Z8003_LRP009b_LRP010a,23.6236938,90.2463608,562.9999999999989,
Z8003,760000018,bridge,Z8003_LRP010a_LRP010b,23.6283049,90.2457774,50.00000000000071,0
Z8003,760000019,link,Z8003_LRP010b_LRP010c,23.6287216,90.2459441,407.9999999999995,
Z8003,760000020,bridge,Z8003_LRP010c_LRP010d,23.632166,90.2471663,25.000000000000355,0
Z8003,760000021,link,Z8003_LRP010d_LRPE,23.6324438,90.2471941,579.0000000000007,
Z8003,760000022,sourcesink,Z8003_end,23.6374719,90.2481108,0.0,
Z8004,761000000,sourcesink,Z8004_start,23.5472219,90.4874163,0.0,
Z8004,761000001,link,Z8004_LRPS_LRP001a,23.5472219,90.4874163,1024.0,
Z8004,761000002,bridge,Z8004_LRP001a_LRP001b,23.54536632,90.48289934,70.95,2
Z8004,761000003,link,Z8004_LRP001b_LRP001c,23.545489000759776,90.4823245893408,859.0,
Z8004,761000004,bridge,Z8004_LRP001c_LRP001d,23.5484163,90.4686104,32.999999999999915,0
Z8004,761000005,link,Z8004_LRP001d_LRP002a,23.548333,90.4682493,121.0,
Z8004,761000006,bridge,Z8004_LRP002a_LRP002b,23.547862686124404,90.46636623732056,75.3,2
Z8004,761000007,link,Z8004_LRP002b_LRP004a,23.5477774,90.4660278,2135.0,
Z8004,761000008,bridge,Z8004_LRP004a_LRP004b,23.5481941,90.448333,39.8,3
Z8004,761000009,link,Z8004_LRP004b_LRP005a,23.5482219,90.448083,1287.0,
Z8004,761000010,bridge,Z8004_LRP005a_LRP005b,23.544533198644068,90.43418622135592,13.0,0
Z8004,761000011,link,Z8004_LRP005b_LRP006a,23.544816205848196,90.43364991397787,722.0000000000005,
Z8004,761000012,bridge,Z8004_LRP006a_LRP006b,23.5504167,90.4293882,15.2,3
Z8004,761000013,link,Z8004_LRP006b_LRP006c,23.5505278,90.4288049,512.0000000000005,
Z8004,761000014,bridge,Z8004_LRP006c_LRP006d,23.553,90.4264993,24.6,0
Z8004,761000015,link,Z8004_LRP006d_LRP007a,23.5522222,90.4223049,698.9999999999999,
Z8004,761000016,bridge,Z8004_LRP007a_LRP007b,23.5535,90.4153889,23.28,2
Z8004,761000017,link,Z8004_LRP007b_LRP008a,23.5534722,90.41525,792.9999999999992,
Z8004,761000018,bridge,Z8004_LRP008a_LRP008b,23.5525556,90.4076389,22.2,2
Z8004,761000019,link,Z8004_LRP008b_LRP009a,23.5526111,90.4075278,881.9999999999997,
Z8004,761000020,bridge,Z8004_LRP009a_LRP009b,23.5521667,90.3993052,15.1,1
Z8004,761000021,link,Z8004_LRP009b_LRP010b,23.5521389,90.3991941,1430.0000000000014,
Z8004,761000022,bridge,Z8004_LRP010b_LRP010c,23.5506389,90.3856941,32.38,0
Z8004,761000023,link,Z8004_LRP010c_LRP011a,23.5506944,90.3853608,495.99999999999864,
Z8004,761000024,bridge,Z8004_LRP011a_LRP011b,23.5510278,90.381166,14.8,2
Z8004,761000025,link,Z8004_LRP011b_LRP011c,23.5509167,90.3804993,586.9999999999998,
Z8004,761000026,bridge,Z8004_LRP011c_LRP011d,23.5501111,90.3781938,19.000000000000128,0
Z8004,761000027,link,Z8004_LRP011d_LRP012a,23.5501111,90.3746938,653.9999999999999,
Z8004,761000028,bridge,Z8004_LRP012a_LRP012b,23.5488886,90.3682771,21.4,0
Z8004,761000029,link,Z8004_LRP012b_LRP013a,23.5489163,90.3681104,778.9999999999999,
Z8004,761000030,bridge,Z8004_LRP013a_LRP013b,23.5513611,90.36075,18.200000000000003,2
Z8004,761000031,link,Z8004_LRP013b_LRP014a,23.5514167,90.3605278,939.9999999999995,
Z8004,761000032,bridge,Z8004_LRP014a_LRP014b,23.553,90.3513889,28.630000000000003,2
Z8004,761000033,link,Z8004_LRP014b_LRP014c,23.5530278,90.3513611,320.9999999999997,
Z8004,761000034,bridge,Z8004_LRP014c_LRP014d,23.5530278,90.348083,1.5,1
Z8004,761000035,link,Z8004_LRP014d_LRP015b,23.5530278,90.3479441,1012.0000000000005,
Z8004,761000036,bridge,Z8004_LRP015b_LRP015c,23.5504722,90.3393052,21.6,0
Z8004,761000037,link,Z8004_LRP015c_LRP016a,23.5505,90.3390552,805.9999999999991,
Z8004,761000038,bridge,Z8004_LRP016a_LRP016b,23.5495552,90.3313327,27.604999999999997,2
Z8004,761000039,link,Z8004_LRP016b_LRP017a,23.5496386,90.3310271,687.0000000000013,
Z8004,761000040,bridge,Z8004_LRP017a_LRP017b,23.5507778,90.3279438,2.35,1
Z8004,761000041,link,Z8004_LRP017b_LRP020a,23.5508611,90.3242493,2718.0,
Z8004,761000042,bridge,Z8004_LRP020a_LRP020b,23.542833,90.298583,76.99999999999818,0
Z8004,761000043,link,Z8004_LRP020b_LRPE,23.5436108,90.2985274,396.99999999999847,
Z8004,761000044,sourcesink,Z8004_end,23.5429997,90.2960274,0.0,
Z8005,762000000,sourcesink,Z8005_start,23.6157222,90.3325271,0.0,
Z8005,762000001,link,Z8005_LRPS_LRP001a,23.6157222,90.3325271,1772.0,
Z8005,762000002,bridge,Z8005_LRP001a_LRP001b,23.6063333,90.3453886,24.99999999999991,0
Z8005,762000003,link,Z8005_LRP001b_LRP002a,23.6061389,90.3454163,964.0000000000002,
Z8005,762000004,bridge,Z8005_LRP002a_LRP002b,23.6032222,90.3531111,6.0,0
Z8005,762000005,link,Z8005_LRP002b_LRP004a,23.6032778,90.3533611,1436.0000000000005,
Z8005,762000006,bridge,Z8005_LRP004a_LRP004b,23.592583,90.3595833,17.0,0
Z8005,762000007,link,Z8005_LRP004b_LRP004c,23.5921663,90.3595556,602.9999999999998,
Z8005,762000008,bridge,Z8005_LRP004c_LRP004d,23.5887774,90.3600556,34.03,1
Z8005,762000009,link,Z8005_LRP004d_LRP005a,23.58844473046875,90.3601330703125,427.9999999999999,
Z8005,762000010,bridge,Z8005_LRP005a_LRP005b,23.5849719,90.3607778,10.6,0
Z8005,762000011,link,Z8005_LRP005b_LRP006a,23.5848886,90.3609167,847.9999999999999,
Z8005,762000012,bridge,Z8005_LRP006a_LRP006b,23.5818327,90.3669993,33.75,0
Z8005,762000013,link,Z8005_LRP006b_LRP006c,23.5812216,90.3676104,643.0000000000007,
Z8005,762000014,bridge,Z8005_LRP006c_LRP006d,23.579916,90.3736382,29.99999999999936,0
Z8005,762000015,link,Z8005_LRP006d_LRP007a,23.5798049,90.373916,951.0000000000006,
Z8005,762000016,bridge,Z8005_LRP007a_LRP007b,23.574666,90.3783604,28.999999999999915,0
Z8005,762000017,link,Z8005_LRP007b_LRP009a,23.5746938,90.3798327,1199.9999999999993,
Z8005,762000018,bridge,Z8005_LRP009a_LRP009b,23.5715549,90.389333,26.7,2
Z8005,762000019,link,Z8005_LRP009b_LRP009c,23.5714993,90.3894997,370.99999999999864,
Z8005,762000020,bridge,Z8005_LRP009c_LRP009d,23.5713604,90.3931386,30.000000000001137,0
Z8005,762000021,link,Z8005_LRP009d_LRP010a,23.5714438,90.393333,711.9999999999998,
Z8005,762000022,bridge,Z8005_LRP010a_LRP010b,23.5689438,90.3989441,19.999999999999574,0
Z8005,762000023,link,Z8005_LRP010b_LRP011a,23.5688882,90.3991941,791.0000000000003,
Z8005,762000024,bridge,Z8005_LRP011a_LRP011b,23.5661389,90.4062778,19.999999999999574,0
Z8005,762000025,link,Z8005_LRP011b_LRP012a,23.5659167,90.4063889,1047.0000000000007,
Z8005,762000026,bridge,Z8005_LRP012a_LRP012b,23.561,90.4143889,26.65,2
Z8005,762000027,link,Z8005_LRP012b_LRP012c,23.5608611,90.4145556,711.9999999999998,
Z8005,762000028,bridge,Z8005_LRP012c_LRP012d,23.5581667,90.4206104,21.000000000000796,0
Z8005,762000029,link,Z8005_LRP012d_LRP013a,23.5580556,90.4208049,730.0000000000005,
Z8005,762000030,bridge,Z8005_LRP013a_LRP013b,23.5539444,90.4153889,26.75,0
Z8005,762000031,link,Z8005_LRP013b_LRPE,23.5538056,90.41525,176.9999999999996,
Z8005,762000032,sourcesink,Z8005_end,23.5533889,90.4144444,0.0,
Z8009,763000000,sourcesink,Z8009_start,23.56225,90.1798882,0.0,
Z8009,763000001,link,Z8009_LRPS_LRP003a,23.56225,90.1798882,3445.0,
Z8009,763000002,bridge,Z8009_LRP003a_LRP003b,23.5690271,90.20625,6.4,1
Z8009,763000003,link,Z8009_LRP003b_LRPE,23.5695549,90.2068333,10438.0,
Z8009,763000004,sourcesink,Z8009_end,23.6056111,90.2583889,0.0,
Z8011,764000000,sourcesink,Z8011_start,23.40325,90.1517222,0.0,
Z8011,764000001,link,Z8011_LRPS_LRP006b,23.40325,90.1517222,6799.999999999999,
Z8011,764000002,bridge,Z8011_LRP006b_LRP006c,23.3492219,90.1668604,48.00000000000004,0
Z8011,764000003,link,Z8011_LRP006c_LRP007a,23.3494719,90.167166,461.9999999999998,
Z8011,764000004,bridge,Z8011_LRP007a_LRP007b,23.3483886,90.1712216,68.07,0
Z8011,764000005,link,Z8011_LRP007b_LRP007c,23.3478974768,90.1715993536,181.9999999999995,
Z8011,764000006,bridge,Z8011_LRP007c_LRP007d,23.346583,90.1726104,33.2,0
Z8011,764000007,link,Z8011_LRP007d_LRP008a,23.3462774,90.1726938,481.9999999999993,
Z8011,764000008,bridge,Z8011_LRP008a_LRP008b,23.3421941,90.1741938,15.2,0
Z8011,764000009,link,Z8011_LRP008b_LRP012a,23.342083,90.1742493,4048.0000000000005,
Z8011,764000010,bridge,Z8011_LRP012a_LRP012b,23.3151667,90.1618889,31.8,2
Z8011,764000011,link,Z8011_LRP012b_LRP016a,23.3149167,90.1618889,3950.000000000001,
Z8011,764000012,bridge,Z8011_LRP016a_LRP016b,23.2816104,90.166,162.6,0
Z8011,764000013,link,Z8011_LRP016b_LRP026a,23.2801382,90.1661667,9801.999999999998,
Z8011,764000014,bridge,Z8011_LRP026a_LRP026b,23.2457774,90.230666,11.0,2
Z8011,764000015,link,Z8011_LRP026b_LRP028a,23.2457497,90.2306104,2483.999999999998,
Z8011,764000016,bridge,Z8011_LRP028a_LRP028b,23.2242771,90.2301104,44.8,1
Z8011,764000017,link,Z8011_LRP028b_LRP030a,23.2238882,90.2299438,1788.0000000000002,
Z8011,764000018,bridge,Z8011_LRP030a_LRP030b,23.214,90.2405274,20.9,3
Z8011,764000019,link,Z8011_LRP030b_LRP030c,23.2139167,90.2406941,359.99999999999943,
Z8011,764000020,bridge,Z8011_LRP030c_LRP030d,23.2120278,90.2434719,15.75,2
Z8011,764000021,link,Z8011_LRP030d_LRP032a,23.2119444,90.243333,2214.9999999999964,
Z8011,764000022,bridge,Z8011_LRP032a_LRP032b,23.1959441,90.254,6.9,2
Z8011,764000023,link,Z8011_LRP032b_LRP033a,23.1958608,90.2539722,729.0000000000064,
Z8011,764000024,bridge,Z8011_LRP033a_LRP033b,23.1899997,90.2509167,12.0,2
Z8011,764000025,link,Z8011_LRP033b_LRPE,23.1899441,90.2508333,315.00000000000483,
Z8011,764000026,sourcesink,Z8011_end,23.1889997,90.2493886,0.0,
Z8012,765000000,sourcesink,Z8012_start,23.236333,90.3538611,0.0,
